seed,target,variant,variant_name,n_target,n_loo_benign,h2_strict_rescue_recall,h2_binary_recall,ae_only_rescue_recall,flag_rate_all,false_alert_rate_benign,case1_pct,case2_pct,case3_pct,case4_pct,case5_pct
7,Recon_Ping_Sweep,baseline_ae_p90,"Baseline (Phase 6, AE p90)",169,31,0.16129032258064516,0.8461538461538461,0.16129032258064516,0.9647773987187706,0.18922009200414816,0.514792899408284,0.029585798816568046,0.30177514792899407,0.15384615384615385,0.0
7,Recon_Ping_Sweep,baseline_ae_p95,Baseline (AE p95),169,31,0.06451612903225806,0.8284023668639053,0.16129032258064516,0.96037625466788,0.08740394075571037,0.4970414201183432,0.011834319526627219,0.31952662721893493,0.17159763313609466,0.0
7,Recon_Ping_Sweep,confidence_0.6,Confidence floor (τ=0.6),169,31,0.3225806451612903,0.8757396449704142,0.16129032258064516,0.9651293109245205,0.1931289387614008,0.4319526627218935,0.11242603550295859,0.2603550295857988,0.1242603550295858,0.07100591715976332
7,Recon_Ping_Sweep,confidence_0.7,Confidence floor (τ=0.7),169,31,0.6451612903225806,0.9349112426035503,0.16129032258064516,0.9655215697525855,0.19868641476320897,0.3727810650887574,0.17159763313609466,0.21893491124260356,0.0650887573964497,0.17159763313609466
7,Recon_Ping_Sweep,entropy_benign_p90,Entropy (benign-val p90),169,31,1.0,1.0,0.16129032258064516,0.96955847346313,0.28188901002472944,0.047337278106508875,0.4970414201183432,0.13609467455621302,0.0,0.31952662721893493
7,Recon_Ping_Sweep,entropy_benign_p95,Entropy (benign-val p95),169,31,0.9354838709677419,0.9881656804733728,0.16129032258064516,0.9674413965310871,0.23386603557848273,0.2485207100591716,0.2958579881656805,0.17159763313609466,0.011834319526627219,0.27218934911242604
7,Recon_Ping_Sweep,entropy_benign_p99,Entropy (benign-val p99),169,31,0.3870967741935484,0.8875739644970414,0.16129032258064516,0.965242505614905,0.19403302576647966,0.378698224852071,0.16568047337278108,0.2603550295857988,0.11242603550295859,0.08284023668639054
7,Recon_Ping_Sweep,ensemble_p90,Ensemble AE+IF (p90),169,31,0.0967741935483871,0.834319526627219,0.16129032258064516,0.9634134587366128,0.16236338979445317,0.5857988165680473,0.01775147928994083,0.23076923076923078,0.16568047337278108,0.0
7,Recon_Ping_Sweep,ensemble_p95,Ensemble AE+IF (p95),169,31,0.0,0.8165680473372781,0.16129032258064516,0.9623453939847669,0.13906985401653948,0.07692307692307693,0.0,0.7396449704142012,0.1834319526627219,0.0
7,Recon_Ping_Sweep,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",169,31,0.9354838709677419,0.9881656804733728,0.16129032258064516,0.9674413965310871,0.23386603557848273,0.2485207100591716,0.2958579881656805,0.17159763313609466,0.011834319526627219,0.27218934911242604
7,Recon_Ping_Sweep,full_enhanced,Full enhanced (conf+ent+ensemble),169,31,0.9354838709677419,0.9881656804733728,0.16129032258064516,0.9668081787086391,0.22139495306724813,0.23668639053254437,0.3668639053254438,0.1834319526627219,0.011834319526627219,0.20118343195266272
7,Recon_VulScan,baseline_ae_p90,"Baseline (Phase 6, AE p90)",973,525,0.4704761904761905,0.7142857142857143,0.4704761904761905,0.9648793860140675,0.1893796367697503,0.3761562178828366,0.2538540596094553,0.0842754367934224,0.2857142857142857,0.0
7,Recon_VulScan,baseline_ae_p95,Baseline (AE p95),973,525,0.37714285714285717,0.6639260020554985,0.4704761904761905,0.9603515983986874,0.0843194086207355,0.3699897225077081,0.20349434737923947,0.09044193216855087,0.33607399794450155,0.0
7,Recon_VulScan,confidence_0.6,Confidence floor (τ=0.6),973,525,0.4876190476190476,0.723535457348407,0.4704761904761905,0.9652256945222736,0.19363416385247428,0.2959917780061665,0.3340184994861254,0.0698869475847893,0.27646454265159304,0.023638232271325797
7,Recon_VulScan,confidence_0.7,Confidence floor (τ=0.7),973,525,0.540952380952381,0.7523124357656732,0.4704761904761905,0.9656504547960927,0.20009572685936128,0.2312435765673176,0.3987667009249743,0.06372045220966084,0.24768756423432683,0.05858170606372045
7,Recon_VulScan,entropy_benign_p90,Entropy (benign-val p90),973,525,0.8419047619047619,0.9146968139773896,0.4704761904761905,0.9696638229769531,0.28247400749860396,0.014388489208633094,0.6156217882836588,0.04933196300102775,0.08530318602261049,0.23535457348406988
7,Recon_VulScan,entropy_benign_p95,Entropy (benign-val p95),973,525,0.7714285714285715,0.8766700924974307,0.4704761904761905,0.9676240770710145,0.23604648070837875,0.11408016443987667,0.5159301130524152,0.05549845837615622,0.12332990750256938,0.19116135662898254
7,Recon_VulScan,entropy_benign_p99,Entropy (benign-val p99),973,525,0.5333333333333333,0.7482014388489209,0.4704761904761905,0.9654319105918849,0.19608051692504055,0.34224049331963,0.28776978417266186,0.07605344295991778,0.2517985611510791,0.0421377183967112
7,Recon_VulScan,ensemble_p90,Ensemble AE+IF (p90),973,525,0.08761904761904762,0.5077081192189106,0.4704761904761905,0.9633271617944384,0.15941181163081342,0.013360739979445015,0.047276464542651594,0.447070914696814,0.49229188078108943,0.0
7,Recon_VulScan,ensemble_p95,Ensemble AE+IF (p95),973,525,0.03428571428571429,0.4789311408016444,0.4704761904761905,0.9622523726055401,0.13603850347009866,0.003083247687564234,0.018499486125385406,0.4573484069886948,0.5210688591983555,0.0
7,Recon_VulScan,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",973,525,0.7714285714285715,0.8766700924974307,0.4704761904761905,0.9676240770710145,0.23604648070837875,0.11408016443987667,0.5159301130524152,0.05549845837615622,0.12332990750256938,0.19116135662898254
7,Recon_VulScan,full_enhanced,Full enhanced (conf+ent+ensemble),973,525,0.5504761904761905,0.7574511819116135,0.4704761904761905,0.9669549955842863,0.22349562581434307,0.0,0.06063720452209661,0.1695786228160329,0.24254881808838644,0.527235354573484
7,MQTT_Malformed_Data,baseline_ae_p90,"Baseline (Phase 6, AE p90)",1747,497,0.352112676056338,0.815684029765312,0.352112676056338,0.9645666996911242,0.1888212300901428,0.45735546651402403,0.1001717229536348,0.2581568402976531,0.18431597023468804,0.0
7,MQTT_Malformed_Data,baseline_ae_p95,Baseline (AE p95),1747,497,0.2655935613682093,0.7910704064109902,0.352112676056338,0.959350778017367,0.06839152285478767,0.39439038351459643,0.0755580995993131,0.3211219232970807,0.20892959358900973,0.0
7,MQTT_Malformed_Data,confidence_0.6,Confidence floor (τ=0.6),1747,497,0.39436619718309857,0.8277046365197481,0.352112676056338,0.9648849897116113,0.19304916637859973,0.41442472810532344,0.14310246136233543,0.24728105323411562,0.17229536348025187,0.02289639381797367
7,MQTT_Malformed_Data,confidence_0.7,Confidence floor (τ=0.7),1747,497,0.4969818913480885,0.8568975386376646,0.352112676056338,0.9652817314977115,0.19831414364347064,0.3978248425872925,0.15970234688036633,0.23755008586147683,0.14310246136233543,0.061820263308528904
7,MQTT_Malformed_Data,entropy_benign_p90,Entropy (benign-val p90),1747,497,0.9698189134808853,0.9914138523182598,0.352112676056338,0.9693612233095886,0.27784720929614165,0.21465369204350315,0.3428734974241557,0.17057813394390384,0.008586147681740127,0.2633085289066972
7,MQTT_Malformed_Data,entropy_benign_p95,Entropy (benign-val p95),1747,497,0.8772635814889336,0.9650829994275901,0.352112676056338,0.9671757812675116,0.23003696120403117,0.340011448196909,0.21751574127074985,0.2152261018889525,0.034917000572409845,0.19232970807097882
7,MQTT_Malformed_Data,entropy_benign_p99,Entropy (benign-val p99),1747,497,0.4104627766599598,0.8322839152833429,0.352112676056338,0.964988097746417,0.1939798441779456,0.42186605609616484,0.135661133371494,0.2581568402976531,0.16771608471665714,0.01659988551803091
7,MQTT_Malformed_Data,ensemble_p90,Ensemble AE+IF (p90),1747,497,0.3682092555331992,0.8202633085289067,0.352112676056338,0.9623655672959246,0.14218097694578138,0.47395535203205497,0.10475100171722954,0.24155695477962222,0.1797366914710933,0.0
7,MQTT_Malformed_Data,ensemble_p95,Ensemble AE+IF (p95),1747,497,0.11871227364185111,0.7492844876931883,0.352112676056338,0.9609500732963638,0.11346291913739463,0.17057813394390384,0.03377218088151116,0.5449341728677733,0.25071551230681166,0.0
7,MQTT_Malformed_Data,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",1747,497,0.8772635814889336,0.9650829994275901,0.352112676056338,0.9671757812675116,0.23003696120403117,0.340011448196909,0.21751574127074985,0.2152261018889525,0.034917000572409845,0.19232970807097882
7,MQTT_Malformed_Data,full_enhanced,Full enhanced (conf+ent+ensemble),1747,497,0.9215291750503019,0.9776760160274757,0.352112676056338,0.9665548915796599,0.21724678916159226,0.35603892386949054,0.22266742987979393,0.1991986262163709,0.022323983972524327,0.19977103606182026
7,MQTT_DoS_Connect_Flood,baseline_ae_p90,"Baseline (Phase 6, AE p90)",3131,0,,1.0,,0.9648143831225596,0.18967213550668757,0.9996806132226126,0.0,0.00031938677738741617,0.0,0.0
7,MQTT_DoS_Connect_Flood,baseline_ae_p95,Baseline (AE p95),3131,0,,1.0,,0.9598293337876064,0.07408195282793097,0.9996806132226126,0.0,0.00031938677738741617,0.0,0.0
7,MQTT_DoS_Connect_Flood,confidence_0.6,Confidence floor (τ=0.6),3131,0,,1.0,,0.965153967193713,0.19304916637859973,0.9932928776748643,0.0063877355477483235,0.0,0.0,0.00031938677738741617
7,MQTT_DoS_Connect_Flood,confidence_0.7,Confidence floor (τ=0.7),3131,0,,1.0,,0.9655585541563746,0.19932459382561757,0.9853082082401788,0.014372404982433726,0.0,0.0,0.00031938677738741617
7,MQTT_DoS_Connect_Flood,entropy_benign_p90,Entropy (benign-val p90),3131,0,,1.0,,0.9695461453285336,0.2815965112877922,0.8329607154263814,0.16671989779623123,0.0,0.0,0.00031938677738741617
7,MQTT_DoS_Connect_Flood,entropy_benign_p95,Entropy (benign-val p95),3131,0,,1.0,,0.9675030372040687,0.23538171085170315,0.90482274033855,0.0948578728840626,0.0,0.0,0.00031938677738741617
7,MQTT_DoS_Connect_Flood,entropy_benign_p99,Entropy (benign-val p99),3131,0,,1.0,,0.9653792358349733,0.19597415374797245,0.9916959437879271,0.007984669434685404,0.0,0.0,0.00031938677738741617
7,MQTT_DoS_Connect_Flood,ensemble_p90,Ensemble AE+IF (p90),3131,0,,1.0,,0.96282058753648,0.14808413327306086,0.3653784733312041,0.0,0.6346215266687959,0.0,0.0
7,MQTT_DoS_Connect_Flood,ensemble_p95,Ensemble AE+IF (p95),3131,0,,1.0,,0.9615104430507426,0.11925971228760603,0.00830405621207282,0.0,0.9916959437879271,0.0,0.0
7,MQTT_DoS_Connect_Flood,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",3131,0,,1.0,,0.9675030372040687,0.23538171085170315,0.90482274033855,0.0948578728840626,0.0,0.0,0.00031938677738741617
7,MQTT_DoS_Connect_Flood,full_enhanced,Full enhanced (conf+ent+ensemble),3131,0,,1.0,,0.9668619742050595,0.2227776743691334,0.33343979559246245,0.031938677738741615,0.5713829447460875,0.0,0.0632385819227084
7,ARP_Spoofing,baseline_ae_p90,"Baseline (Phase 6, AE p90)",1744,321,0.29595015576323985,0.8704128440366973,0.29595015576323985,0.9646630832888773,0.18727896402265537,0.49827981651376146,0.05447247706422018,0.3176605504587156,0.12958715596330275,0.0
7,ARP_Spoofing,baseline_ae_p95,Baseline (AE p95),1744,321,0.17757009345794392,0.8486238532110092,0.29595015576323985,0.9597587271985547,0.07413513441646502,0.25344036697247707,0.03268348623853211,0.5625,0.15137614678899083,0.0
7,ARP_Spoofing,confidence_0.6,Confidence floor (τ=0.6),1744,321,0.40498442367601245,0.8904816513761468,0.29595015576323985,0.9648446430892961,0.18836918658760338,0.45756880733944955,0.09518348623853211,0.27809633027522934,0.1095183486238532,0.05963302752293578
7,ARP_Spoofing,confidence_0.7,Confidence floor (τ=0.7),1744,321,0.4672897196261682,0.9019495412844036,0.29595015576323985,0.9650105125365921,0.18985827106655676,0.38245412844036697,0.17029816513761467,0.24655963302752293,0.09805045871559633,0.10263761467889908
7,ARP_Spoofing,entropy_benign_p90,Entropy (benign-val p90),1744,321,0.9252336448598131,0.9862385321100917,0.29595015576323985,0.9687291262266494,0.2632488632435451,0.08142201834862385,0.4713302752293578,0.046444954128440366,0.013761467889908258,0.38704128440366975
7,ARP_Spoofing,entropy_benign_p95,Entropy (benign-val p95),1744,321,0.7227414330218068,0.9489678899082569,0.29595015576323985,0.9662175489875239,0.20887068896747946,0.2586009174311927,0.294151376146789,0.1404816513761468,0.05103211009174312,0.25573394495412843
7,ARP_Spoofing,entropy_benign_p99,Entropy (benign-val p99),1744,321,0.3956386292834891,0.8887614678899083,0.29595015576323985,0.9648155038620684,0.18799691546786504,0.4833715596330275,0.06938073394495413,0.30504587155963303,0.11123853211009174,0.03096330275229358
7,ARP_Spoofing,ensemble_p90,Ensemble AE+IF (p90),1744,321,0.32398753894080995,0.8755733944954128,0.29595015576323985,0.9628385193686202,0.14944026378067912,0.599197247706422,0.05963302752293578,0.21674311926605505,0.12442660550458716,0.0
7,ARP_Spoofing,ensemble_p95,Ensemble AE+IF (p95),1744,321,0.18691588785046728,0.8503440366972477,0.29595015576323985,0.9615788081607768,0.12239742601111495,0.4059633027522936,0.034403669724770644,0.4099770642201835,0.1496559633027523,0.0
7,ARP_Spoofing,conf07_ent_p95,"Confidence + Entropy (τ=0.7, benign p95)",1744,321,0.7227414330218068,0.9489678899082569,0.29595015576323985,0.9662175489875239,0.20887068896747946,0.2586009174311927,0.294151376146789,0.1404816513761468,0.05103211009174312,0.25573394495412843
7,ARP_Spoofing,full_enhanced,Full enhanced (conf+ent+ensemble),1744,321,0.6822429906542056,0.9415137614678899,0.29595015576323985,0.9654476009450076,0.19395325338367858,0.30963302752293576,0.349197247706422,0.08944954128440367,0.058486238532110095,0.19323394495412843
