beta,target,variant,variant_name,n_target,n_loo_benign,h2_strict_rescue_recall,h2_binary_recall,ae_only_rescue_recall,flag_rate_all,false_alert_rate_benign,case1_pct,case2_pct,case3_pct,case4_pct,case5_pct
0.5,Recon_Ping_Sweep,vae_p90,VAE-only baseline (p90),169,31,0.16129032258064516,0.8461538461538461,0.16129032258064516,0.9635445852591374,0.16060839737282953,0.591715976331361,0.029585798816568046,0.22485207100591717,0.15384615384615385,0.0
0.5,Recon_Ping_Sweep,vae_p95,VAE-only baseline (p95),169,31,0.0967741935483871,0.834319526627219,0.16129032258064516,0.9601946948674613,0.08312282287871939,0.48520710059171596,0.01775147928994083,0.33136094674556216,0.16568047337278108,0.0
0.5,Recon_Ping_Sweep,vae_p99,VAE-only baseline (p99),169,31,0.03225806451612903,0.8224852071005917,0.16129032258064516,0.9575710436774602,0.025128300582338396,0.23668639053254437,0.005917159763313609,0.5798816568047337,0.17751479289940827,0.0
0.5,Recon_Ping_Sweep,entropy_benign_p93_vae_p90,Entropy p93 + VAE p90,169,31,1.0,1.0,0.16129032258064516,0.9680824595300963,0.24793256574573883,0.44970414201183434,0.17159763313609466,0.1893491124260355,0.0,0.1893491124260355
0.5,Recon_Ping_Sweep,entropy_benign_p95_vae_p90,Entropy p95 + VAE p90,169,31,0.967741935483871,0.9940828402366864,0.16129032258064516,0.967197075318178,0.22841492275374264,0.4970414201183432,0.1242603550295858,0.1952662721893491,0.005917159763313609,0.17751479289940827
0.5,Recon_Ping_Sweep,entropy_benign_p95_vae_p95,Entropy p95 + VAE p95,169,31,0.967741935483871,0.9940828402366864,0.16129032258064516,0.9640836609628497,0.1556359188448959,0.39644970414201186,0.10650887573964497,0.2958579881656805,0.005917159763313609,0.1952662721893491
0.5,Recon_Ping_Sweep,entropy_benign_p93_vae_p95,Entropy p93 + VAE p95,169,31,1.0,1.0,0.16129032258064516,0.9650172369736447,0.1760310580477039,0.34911242603550297,0.15384615384615385,0.28994082840236685,0.0,0.20710059171597633
0.5,Recon_Ping_Sweep,conf07_ent_p95_vae_p90,Confidence + Entropy p95 + VAE p90 (τ=0.7),169,31,0.967741935483871,0.9940828402366864,0.16129032258064516,0.967197075318178,0.22841492275374264,0.4970414201183432,0.1242603550295858,0.1952662721893491,0.005917159763313609,0.17751479289940827
0.5,Recon_Ping_Sweep,entropy_benign_p93_ae_p90,Entropy p93 + AE p90 (§15D baseline / SOFT tripwire),169,31,1.0,1.0,0.16129032258064516,0.9682763474651114,0.252426409976866,0.3727810650887574,0.17159763313609466,0.26627218934911245,0.0,0.1893491124260355
0.5,Recon_Ping_Sweep,entropy_benign_p95_ae_p90,Entropy p95 + AE p90 (§15C anchor / HARD tripwire),169,31,0.967741935483871,0.9940828402366864,0.16129032258064516,0.9674167402618944,0.2333076288988752,0.42011834319526625,0.1242603550295858,0.27218934911242604,0.005917159763313609,0.17751479289940827
0.5,Recon_VulScan,vae_p90,VAE-only baseline (p90),973,522,0.39846743295019155,0.6772867420349434,0.44061302681992337,0.9631231872038446,0.14925412822080997,0.3926002055498458,0.21377183967112023,0.07091469681397738,0.3227132579650565,0.0
0.5,Recon_VulScan,vae_p95,VAE-only baseline (p95),973,522,0.31800766283524906,0.6341212744090442,0.44061302681992337,0.9597744175516773,0.07179514452096684,0.38437821171634123,0.17060637204522097,0.07913669064748201,0.3658787255909558,0.0
0.5,Recon_VulScan,vae_p99,VAE-only baseline (p99),973,522,0.10153256704980843,0.5179856115107914,0.44061302681992337,0.9571305930505185,0.0137474406360518,0.3751284686536485,0.05447070914696814,0.08838643371017471,0.48201438848920863,0.0
0.5,Recon_VulScan,entropy_benign_p93_vae_p90,Entropy p93 + VAE p90,973,522,0.789272030651341,0.8869475847893115,0.44061302681992337,0.9682203104896735,0.2492886962533571,0.03186022610483042,0.5745118191161357,0.04316546762589928,0.1130524152106886,0.23741007194244604
0.5,Recon_VulScan,entropy_benign_p95_vae_p90,Entropy p95 + VAE p90,973,522,0.7222222222222222,0.8509763617677287,0.44061302681992337,0.9673349262777551,0.23011673358683224,0.0698869475847893,0.5364850976361768,0.051387461459403906,0.14902363823227133,0.1932168550873587
0.5,Recon_VulScan,entropy_benign_p95_vae_p95,Entropy p95 + VAE p95,973,522,0.6647509578544061,0.8201438848920863,0.44061302681992337,0.9642259948804619,0.15736432047225252,0.06783144912641316,0.48715313463514903,0.05344295991778006,0.17985611510791366,0.2117163412127441
0.5,Recon_VulScan,entropy_benign_p93_vae_p95,Entropy p93 + VAE p95,973,522,0.735632183908046,0.8581706063720452,0.44061302681992337,0.965149484235678,0.17728082537825404,0.029804727646454265,0.5251798561151079,0.045220966084275435,0.14182939362795477,0.2579650565262076
0.5,Recon_VulScan,conf07_ent_p95_vae_p90,Confidence + Entropy p95 + VAE p90 (τ=0.7),973,522,0.7222222222222222,0.8509763617677287,0.44061302681992337,0.9673349262777551,0.23011673358683224,0.0698869475847893,0.5364850976361768,0.051387461459403906,0.14902363823227133,0.1932168550873587
0.5,Recon_VulScan,entropy_benign_p93_ae_p90,Entropy p93 + AE p90 (§15D baseline / SOFT tripwire),973,522,0.8026819923371648,0.894141829393628,0.44061302681992337,0.9684119569456711,0.25367617730741615,0.0328879753340185,0.5971223021582733,0.0421377183967112,0.10585817060637205,0.22199383350462487
0.5,Recon_VulScan,entropy_benign_p95_ae_p90,Entropy p95 + AE p90 (§15C anchor / HARD tripwire),973,522,0.7452107279693486,0.8633093525179856,0.44061302681992337,0.9675657986165591,0.23519557529183396,0.07091469681397738,0.5590955806783144,0.050359712230215826,0.1366906474820144,0.1829393627954779
0.5,MQTT_Malformed_Data,vae_p90,VAE-only baseline (p90),1747,472,0.3538135593220339,0.8254149971379507,0.3347457627118644,0.9629158503947245,0.1499454888717526,0.46307956496851743,0.09559244419004007,0.2667429879793932,0.17458500286204923,0.0
0.5,MQTT_Malformed_Data,vae_p95,VAE-only baseline (p95),1747,472,0.2097457627118644,0.7864911276473955,0.3347457627118644,0.9595099230276105,0.07259286834897759,0.366914710933028,0.05666857469948483,0.36290784201488263,0.21350887235260446,0.0
0.5,MQTT_Malformed_Data,vae_p99,VAE-only baseline (p99),1747,472,0.023305084745762712,0.7361190612478534,0.3347457627118644,0.9567921297188737,0.014545164464062541,0.22552947910704063,0.006296508299942759,0.5042930738408701,0.2638809387521465,0.0
0.5,MQTT_Malformed_Data,entropy_benign_p93_vae_p90,Entropy p93 + VAE p90,1747,472,0.8453389830508474,0.9582140812821981,0.3347457627118644,0.9678986582506601,0.2458584837929109,0.28162564396107614,0.2770463651974814,0.21236405266170577,0.04178591871780195,0.18717801946193474
0.5,MQTT_Malformed_Data,entropy_benign_p95_vae_p90,Entropy p95 + VAE p90,1747,472,0.8135593220338984,0.9496279336004579,0.3347457627118644,0.967007670341198,0.22711197383465845,0.30910131654264456,0.249570692615913,0.22266742987979393,0.05037206639954207,0.16828849456210646
0.5,MQTT_Malformed_Data,entropy_benign_p95_vae_p95,Entropy p95 + VAE p95,1747,472,0.711864406779661,0.9221522610188895,0.3347457627118644,0.9638326153128881,0.15409365277740847,0.23010875787063537,0.1934745277618775,0.3016599885518031,0.07784773898111047,0.19690898683457356
0.5,MQTT_Malformed_Data,entropy_benign_p93_vae_p95,Entropy p93 + VAE p95,1747,472,0.7584745762711864,0.934745277618775,0.3347457627118644,0.9647717950212268,0.1736644773579387,0.21179164281625643,0.21179164281625643,0.28219805380652546,0.06525472238122496,0.2289639381797367
0.5,MQTT_Malformed_Data,conf07_ent_p95_vae_p90,Confidence + Entropy p95 + VAE p90 (τ=0.7),1747,472,0.8135593220338984,0.9496279336004579,0.3347457627118644,0.967007670341198,0.22711197383465845,0.30910131654264456,0.249570692615913,0.22266742987979393,0.05037206639954207,0.16828849456210646
0.5,MQTT_Malformed_Data,entropy_benign_p93_ae_p90,Entropy p93 + AE p90 (§15D baseline / SOFT tripwire),1747,472,0.8072033898305084,0.9479107040641099,0.3347457627118644,0.968065648437465,0.2501927832584359,0.27876359473382945,0.27876359473382945,0.2152261018889525,0.052089295935890095,0.17515741270749857
0.5,MQTT_Malformed_Data,entropy_benign_p95_ae_p90,Entropy p95 + AE p90 (§15C anchor / HARD tripwire),1747,472,0.7733050847457628,0.9387521465369204,0.3347457627118644,0.967201558276213,0.2318983168027229,0.3073840870062965,0.25014310246136234,0.22438465941614197,0.061247853463079566,0.15684029765311963
0.5,MQTT_DoS_Connect_Flood,vae_p90,VAE-only baseline (p90),3131,0,,1.0,,0.963518808250436,0.1592788576594783,0.9996806132226126,0.0,0.00031938677738741617,0.0,0.0
0.5,MQTT_DoS_Connect_Flood,vae_p95,VAE-only baseline (p95),3131,0,,1.0,,0.9601846082118826,0.0823782806392427,0.9996806132226126,0.0,0.00031938677738741617,0.0,0.0
0.5,MQTT_DoS_Connect_Flood,vae_p99,VAE-only baseline (p99),3131,0,,1.0,,0.9575609570218813,0.024410349137128726,0.9916959437879271,0.0,0.00830405621207282,0.0,0.0
0.5,MQTT_DoS_Connect_Flood,entropy_benign_p93_vae_p90,Entropy p93 + VAE p90,3131,0,,1.0,,0.9681396172450429,0.24936846863615816,0.7377834557649313,0.2618971574576813,0.0,0.0,0.00031938677738741617
0.5,MQTT_DoS_Connect_Flood,entropy_benign_p95_vae_p90,Entropy p95 + VAE p90,3131,0,,1.0,,0.9672900966974048,0.23056877708937165,0.8093260938997126,0.19035451932290004,0.0,0.0,0.00031938677738741617
0.5,MQTT_DoS_Connect_Flood,entropy_benign_p95_vae_p95,Entropy p95 + VAE p95,3131,0,,1.0,,0.9641901312161817,0.15802909032892812,0.8093260938997126,0.19035451932290004,0.0,0.0,0.00031938677738741617
0.5,MQTT_DoS_Connect_Flood,entropy_benign_p93_vae_p95,Entropy p93 + VAE p95,3131,0,,1.0,,0.9650811191256439,0.1776530964979924,0.7377834557649313,0.2618971574576813,0.0,0.0,0.00031938677738741617
0.5,MQTT_DoS_Connect_Flood,conf07_ent_p95_vae_p90,Confidence + Entropy p95 + VAE p90 (τ=0.7),3131,0,,1.0,,0.9672900966974048,0.23056877708937165,0.8093260938997126,0.19035451932290004,0.0,0.0,0.00031938677738741617
0.5,MQTT_DoS_Connect_Flood,entropy_benign_p93_ae_p90,Entropy p93 + AE p90 (§15D baseline / SOFT tripwire),3131,0,,1.0,,0.968329022222023,0.2537027681016832,0.7377834557649313,0.2618971574576813,0.0,0.0,0.00031938677738741617
0.5,MQTT_DoS_Connect_Flood,entropy_benign_p95_ae_p90,Entropy p95 + AE p90 (§15C anchor / HARD tripwire),3131,0,,1.0,,0.9675041579435775,0.23540830164597015,0.8093260938997126,0.19035451932290004,0.0,0.0,0.00031938677738741617
0.5,ARP_Spoofing,vae_p90,VAE-only baseline (p90),1744,316,0.2879746835443038,0.8709862385321101,0.31962025316455694,0.963555792654225,0.1619645278804478,0.4730504587155963,0.05217889908256881,0.34575688073394495,0.1290137614678899,0.0
0.5,ARP_Spoofing,vae_p95,VAE-only baseline (p95),1744,316,0.189873417721519,0.8532110091743119,0.31962025316455694,0.9603022858603021,0.08748371313851144,0.338302752293578,0.034403669724770644,0.4805045871559633,0.14678899082568808,0.0
0.5,ARP_Spoofing,vae_p99,VAE-only baseline (p99),1744,316,0.0379746835443038,0.8256880733944955,0.31962025316455694,0.9576394087874943,0.029196692105193184,0.013761467889908258,0.006880733944954129,0.805045871559633,0.1743119266055046,0.0
0.5,ARP_Spoofing,entropy_benign_p93_vae_p90,Entropy p93 + VAE p90,1744,316,0.8006329113924051,0.9638761467889908,0.31962025316455694,0.9668182653642179,0.22011859494243094,0.28325688073394495,0.24197247706422018,0.12155963302752294,0.03612385321100917,0.3170871559633027
0.5,ARP_Spoofing,entropy_benign_p95_vae_p90,Entropy p95 + VAE p90,1744,316,0.6962025316455697,0.944954128440367,0.31962025316455694,0.9658600330842303,0.20073390592176987,0.3474770642201835,0.17775229357798164,0.16227064220183487,0.05504587155963303,0.25745412844036697
0.5,ARP_Spoofing,entropy_benign_p95_vae_p95,Entropy p95 + VAE p95,1744,316,0.680379746835443,0.9420871559633027,0.31962025316455694,0.962700668409043,0.12710399659637833,0.25344036697247707,0.11926605504587157,0.25630733944954126,0.05791284403669725,0.3130733944954128
0.5,ARP_Spoofing,entropy_benign_p93_vae_p95,Entropy p93 + VAE p95,1744,316,0.7911392405063291,0.9621559633027523,0.31962025316455694,0.9637048510088897,0.1473661818278512,0.21674311926605505,0.1559633027522936,0.18807339449541285,0.03784403669724771,0.4013761467889908
0.5,ARP_Spoofing,conf07_ent_p95_vae_p90,Confidence + Entropy p95 + VAE p90 (τ=0.7),1744,316,0.6962025316455697,0.944954128440367,0.31962025316455694,0.9658600330842303,0.20073390592176987,0.3474770642201835,0.17775229357798164,0.16227064220183487,0.05504587155963303,0.25745412844036697
0.5,ARP_Spoofing,entropy_benign_p93_ae_p90,Entropy p93 + AE p90 (§15D baseline / SOFT tripwire),1744,316,0.8259493670886076,0.9684633027522935,0.31962025316455694,0.9671096576364948,0.226659930332119,0.2918577981651376,0.26089449541284404,0.11295871559633028,0.03153669724770642,0.30275229357798167
0.5,ARP_Spoofing,entropy_benign_p95_ae_p90,Entropy p95 + AE p90 (§15C anchor / HARD tripwire),1744,316,0.7278481012658228,0.9506880733944955,0.31962025316455694,0.9662197904665415,0.20873773499614434,0.36009174311926606,0.1926605504587156,0.1496559633027523,0.04931192660550459,0.24827981651376146
